src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.0.30,172.20.0.20,45578,53,17,2026-05-03 06:44:48,0.000198,1166666.6666666667,15151.515151515152,15151.515151515152,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,9.9e-05,0.000198,0.0,9.9e-05,0.000198,0.000198,0.0,9.9e-05,9.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,35351,53,17,2026-05-03 06:44:48,0.000113,2044247.7876106196,26548.672566371682,26548.672566371682,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,5.65e-05,0.000113,0.0,5.65e-05,0.000113,0.000113,0.0,5.65e-05,5.65e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,59228,53,17,2026-05-03 06:44:50,0.000193,1196891.1917098446,15544.041450777202,15544.041450777202,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,9.65e-05,0.000193,0.0,9.65e-05,0.000193,0.000193,0.0,9.65e-05,9.65e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,60163,53,17,2026-05-03 06:44:50,4.2e-05,5500000.0,71428.57142857143,71428.57142857143,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,2.1e-05,4.2e-05,0.0,2.1e-05,4.2e-05,4.2e-05,0.0,2.1e-05,2.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,41902,53,17,2026-05-03 06:45:00,8.3e-05,2783132.530120482,36144.57831325301,36144.57831325301,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,4.15e-05,8.3e-05,0.0,4.15e-05,8.3e-05,8.3e-05,0.0,4.15e-05,4.15e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,36957,53,17,2026-05-03 06:45:00,4.4e-05,5250000.0,68181.81818181818,68181.81818181818,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,2.2e-05,4.4e-05,0.0,2.2e-05,4.4e-05,4.4e-05,0.0,2.2e-05,2.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,55271,53,17,2026-05-03 06:45:03,0.000203,1137931.0344827587,14778.32512315271,14778.32512315271,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,0.0001015,0.000203,0.0,0.0001015,0.000203,0.000203,0.0,0.0001015,0.0001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,48641,53,17,2026-05-03 06:45:03,9.4e-05,2457446.8085106383,31914.89361702128,31914.89361702128,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,4.7e-05,9.4e-05,0.0,4.7e-05,9.4e-05,9.4e-05,0.0,4.7e-05,4.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,45670,53,17,2026-05-03 06:45:06,0.000268,861940.2985074626,11194.029850746268,11194.029850746268,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,0.000134,0.000268,0.0,0.000134,0.000268,0.000268,0.0,0.000134,0.000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,43258,53,17,2026-05-03 06:45:06,7.8e-05,2961538.4615384615,38461.53846153846,38461.53846153846,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,3.9e-05,7.8e-05,0.0,3.9e-05,7.8e-05,7.8e-05,0.0,3.9e-05,3.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
